序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
138,603630,拉芳家化,15.1,8.17,1.14,119926.0,179596311.0,5.87,15.33,14.51,14.56,13.96,8.09,5.33,23.37,1.73,3400589158.0,3400589158.0,-0.2,-0.26,1.27,-3.76
139,605287,德才股份,25.06,8.16,1.89,51517.0,128346694.0,6.0,25.4,24.01,24.03,23.17,6.97,8.2,13.21,1.43,2506000000.0,1574417280.0,-0.16,-0.24,3.04,11.92
140,002858,力盛体育,24.52,8.11,1.84,169704.0,403809545.87,8.29,24.68,22.8,23.0,22.68,1.08,12.11,95.62,5.41,3924365632.0,3437221888.0,-0.08,-0.12,78.07,77.55
141,000793,华闻集团,2.8,8.11,0.21,1267281.0,346154824.14,11.58,2.85,2.55,2.57,2.59,2.21,6.46,-63.68,2.74,5592287280.0,5490824122.0,0.0,0.36,7.69,8.95
142,605598,上海港湾,36.33,8.06,2.71,53002.0,184678071.0,13.12,36.42,32.01,32.26,33.62,2.05,10.07,55.0,4.04,6275770156.0,1912537156.0,0.19,0.14,16.14,45.9
143,600211,西藏药业,63.87,7.98,4.72,96341.0,598004098.0,9.81,64.0,58.2,60.1,59.15,1.88,3.89,13.06,5.01,15835790032.0,15835790032.0,0.02,-0.02,39.36,81.6
144,002275,桂林三金,20.57,7.98,1.52,87100.0,174791612.89,10.39,20.78,18.8,18.95,19.05,1.69,1.58,17.86,4.04,12086286102.0,11350685747.0,0.0,-0.05,49.27,55.6
145,603666,亿嘉和,39.41,7.97,2.91,54298.0,212259323.0,7.12,39.85,37.25,37.5,36.5,2.07,2.63,180.2,3.42,8194942987.0,8121767287.0,-0.18,-0.23,-7.58,23.97
146,603040,新坐标,22.28,7.95,1.64,90385.0,198141437.0,8.38,22.68,20.95,22.68,20.64,7.59,6.75,15.7,2.59,3012757501.0,2985277349.0,0.04,0.45,14.14,30.44
147,600105,永鼎股份,6.93,7.94,0.51,2435731.0,1649872937.0,8.26,6.96,6.43,6.43,6.42,0.92,17.64,100.8,3.29,9737703769.0,9569775454.0,0.14,0.73,71.11,103.23
148,000783,长江证券,6.12,7.94,0.45,2004509.0,1223157799.14,7.58,6.23,5.8,5.85,5.67,7.07,3.62,11.2,1.1,33843340573.0,33843340573.0,-0.16,-0.33,5.34,14.82
149,300868,杰美特,17.04,7.92,1.25,35214.0,59094967.77,12.54,17.59,15.61,15.69,15.79,2.77,5.81,-58.21,1.35,2181120000.0,1031895710.0,0.12,0.06,3.34,11.59
150,002133,广宇集团,3.41,7.91,0.25,376424.0,127751990.14,4.43,3.44,3.3,3.33,3.16,4.8,4.89,7.91,0.65,2639831637.0,2625257385.0,0.29,0.29,-5.01,-2.85
151,600262,北方股份,18.83,7.91,1.38,70197.0,130172257.0,10.49,19.15,17.32,17.49,17.45,3.65,4.13,38.7,2.28,3201100000.0,3201100000.0,0.0,-0.11,1.67,17.91
152,833394,民士达,13.39,7.9,0.98,79240.0,103367251.34,17.97,14.26,12.03,12.33,12.41,0.7,22.44,28.04,3.48,1887990000.0,472800900.0,0.07,0.07,-33.32,-33.32
153,300139,晓程科技,10.0,7.87,0.73,341281.0,345463150.2,8.85,10.56,9.74,9.77,9.27,1.49,14.61,-38.13,2.72,2740000000.0,2336517250.0,-0.2,-0.1,16.55,30.55
154,600085,同仁堂,62.72,7.84,4.56,233566.0,1457753454.0,7.57,63.98,59.58,59.97,58.16,1.82,1.7,41.09,6.99,86018614833.0,86018614833.0,0.16,-0.08,35.79,40.38
155,603825,华扬联众,15.27,7.76,1.1,220675.0,332868926.0,11.5,15.59,13.96,14.12,14.17,2.44,8.71,295.69,2.47,3868449149.0,3868449149.0,0.0,-0.07,-2.43,7.69
156,002712,思美传媒,9.6,7.74,0.69,785468.0,733406839.4,11.0,9.8,8.82,9.01,8.91,0.92,14.61,718.73,3.35,5225051501.0,5161378982.0,-0.1,-0.31,75.18,92.77
157,301112,信邦智能,31.4,7.72,2.25,27347.0,84458088.92,9.57,31.78,28.99,29.1,29.15,3.21,10.25,48.92,2.84,3462371240.0,837491945.0,0.1,0.13,-19.13,1.0
158,002154,报 喜 鸟,6.76,7.64,0.48,504993.0,332733748.06,10.19,6.86,6.22,6.36,6.28,1.22,4.66,9.65,2.35,9865096008.0,7318788117.0,0.3,0.15,43.22,64.08
159,600398,海澜之家,6.94,7.6,0.49,544301.0,372064343.0,8.37,6.99,6.45,6.48,6.45,2.33,1.26,9.33,2.02,29978076640.0,29978076640.0,-0.29,-0.14,32.19,30.94
160,300058,蓝色光标,14.07,7.57,0.99,5898226.0,7948054135.86,17.51,14.9,12.61,13.04,13.08,1.08,25.43,58.91,4.68,35048902324.0,32629048808.0,0.07,-1.19,144.27,178.61
161,300997,欢乐家,16.26,7.54,1.14,192428.0,305958874.92,8.93,16.5,15.15,15.21,15.12,1.29,21.38,21.45,5.34,7317000000.0,1463400000.0,0.0,0.49,32.09,25.08
162,001872,招商港口,21.4,7.54,1.5,152685.0,317878192.08,11.11,21.89,19.68,19.8,19.9,2.06,0.88,15.73,0.97,53480197745.0,37288837520.0,0.71,1.52,44.4,49.03
163,002103,广博股份,5.87,7.51,0.41,298823.0,173445288.32,6.78,5.92,5.55,5.55,5.46,3.09,7.09,22.12,3.87,3136182234.0,2474066538.0,-0.17,-0.17,-6.97,8.1
164,300306,远方信息,14.48,7.5,1.01,282580.0,386492003.53,12.84,14.5,12.77,12.98,13.47,1.2,18.65,62.15,2.56,3894523105.0,2193794485.0,0.21,0.84,32.24,56.03
165,603000,人民网,22.12,7.48,1.54,742685.0,1591285683.0,10.79,22.34,20.12,20.51,20.58,1.63,6.72,222.35,6.79,24457886159.0,24457886159.0,0.05,-0.05,33.49,31.12
166,839167,同享科技,12.28,7.44,0.85,7141.0,8652934.54,7.7,12.38,11.5,11.5,11.43,8.17,1.1,15.85,2.81,1342449600.0,799520100.0,0.08,0.16,-19.26,-5.97
167,300765,新诺威,13.4,7.37,0.92,200007.0,261680256.88,11.22,13.51,12.11,12.41,12.48,2.25,2.04,21.55,3.48,15687944864.0,13169520000.0,0.07,0.15,42.4,54.38
168,002448,中原内配,6.12,7.37,0.42,410917.0,246391813.8,7.89,6.15,5.7,5.71,5.7,3.54,8.66,10.96,1.14,3601067034.0,2904257395.0,-0.16,0.0,4.79,13.75
169,601988,中国银行,3.94,7.36,0.27,6310700.0,2427606078.0,8.72,3.97,3.65,3.65,3.67,2.31,0.3,5.03,0.55,1159887897490.0,830416128493.0,0.25,0.25,22.74,24.68
170,600337,美克家居,2.92,7.35,0.2,266942.0,76689789.0,7.72,2.94,2.73,2.73,2.72,3.5,1.78,-22.27,1.06,4368159058.0,4368159058.0,-0.34,0.0,0.0,3.55
171,301025,读客文化,15.05,7.35,1.03,203898.0,298268119.99,7.49,15.05,14.0,14.0,14.02,1.06,21.28,249.07,9.1,6024656470.0,1442222055.0,0.07,0.4,32.13,48.57
172,002137,实益达,7.17,7.34,0.49,360073.0,250495118.62,10.63,7.29,6.58,6.66,6.68,3.03,9.22,59.87,2.73,4140709803.0,2800344898.0,-0.14,-0.28,-13.3,-2.45
173,600017,日照港,3.22,7.33,0.22,1384029.0,438992350.0,9.33,3.27,2.99,2.99,3.0,4.22,4.5,11.24,0.72,9903605519.0,9903605519.0,0.0,-0.31,13.38,14.18
174,300010,*ST豆神,2.49,7.33,0.17,605188.0,149157390.82,6.9,2.55,2.39,2.39,2.32,0.94,7.42,-10.08,-3.07,2162128371.0,2030578514.0,-0.8,-0.8,-30.64,-42.76
175,688566,吉贝尔,31.94,7.33,2.18,30455.0,96130676.0,11.73,32.99,29.5,29.8,29.76,1.63,3.77,39.27,3.45,5970914704.0,2578688676.0,0.06,0.22,32.48,49.11
176,600658,电子城,5.73,7.3,0.39,439154.0,248417143.0,7.49,5.85,5.45,5.55,5.34,3.22,3.93,9.37,0.83,6409492308.0,6409492308.0,0.0,0.17,9.35,46.92
177,688208,道通科技,31.2,7.29,2.12,136613.0,424271795.0,6.29,31.56,29.73,29.78,29.08,1.46,3.02,48.97,4.69,14098418693.0,14098418693.0,0.13,0.13,-25.16,-1.11
178,002215,诺 普 信,8.4,7.28,0.57,422918.0,347798337.58,9.32,8.46,7.73,7.82,7.83,1.11,5.35,9.57,2.15,8358347987.0,6642248164.0,0.12,0.0,45.08,59.39
179,688551,科威尔,77.22,7.25,5.22,15637.0,119057043.0,9.72,79.0,72.0,72.0,72.0,1.04,2.94,70.17,5.89,6201013876.0,4104280297.0,0.0,-0.59,41.97,58.24
180,000589,贵州轮胎,5.8,7.21,0.39,534931.0,300949191.72,9.06,5.84,5.35,5.38,5.41,2.87,4.8,17.94,1.08,6653844170.0,6459973370.0,0.0,-0.34,13.28,21.09
181,688177,百奥泰,31.2,7.18,2.09,42269.0,130381386.0,5.5,31.6,30.0,30.0,29.11,2.0,1.02,-22.65,8.82,12919296000.0,12919296000.0,0.03,0.06,11.51,43.25
182,603689,皖天然气,8.36,7.18,0.56,188811.0,156584383.0,7.44,8.48,7.9,8.2,7.8,8.53,4.01,9.52,1.42,3997948485.0,3932606725.0,-0.59,-0.59,1.95,6.36
183,600035,楚天高速,4.33,7.18,0.29,1226509.0,522223015.0,6.93,4.36,4.08,4.12,4.04,4.79,7.62,4.92,0.89,6971801851.0,6971801851.0,-0.23,-0.46,28.87,27.73
184,601566,九牧王,11.68,7.16,0.78,213880.0,243972133.0,12.2,11.9,10.57,10.6,10.9,1.6,3.72,17.26,1.75,6711761912.0,6711761912.0,0.0,-0.09,39.71,53.08
185,002809,红墙股份,10.51,7.14,0.7,84117.0,87027305.3,8.66,10.6,9.75,9.88,9.81,5.12,6.12,26.64,1.43,2208195489.0,1443962100.0,-0.28,-0.28,-0.38,10.28
186,002607,中公教育,5.27,7.11,0.35,4146492.0,2138388560.63,10.98,5.39,4.85,4.86,4.92,1.55,8.86,334.35,40.41,32502194780.0,24659246901.0,0.19,0.19,-13.89,13.82
187,603808,歌力思,12.95,7.11,0.86,135357.0,174051842.0,8.93,13.28,12.2,12.23,12.09,4.27,3.67,25.28,1.69,4779752770.0,4779752770.0,-0.23,-0.23,25.24,42.31
188,601107,四川成渝,4.37,7.11,0.29,441678.0,192062141.0,5.88,4.43,4.19,4.2,4.08,4.26,2.04,7.65,0.73,13363722200.0,9451173800.0,0.23,0.23,13.21,15.0
189,600490,鹏欣资源,3.92,7.1,0.26,1136474.0,448752328.0,6.83,4.03,3.78,3.78,3.66,1.89,5.7,102.16,1.45,8674517350.0,7811075833.0,-0.51,-0.25,18.07,30.67
190,301052,果麦文化,67.4,7.1,4.47,133809.0,921604593.11,14.41,74.66,65.59,66.0,62.93,1.47,24.29,89.77,7.89,4901410026.0,3713387296.0,0.04,0.28,162.46,203.74
191,002919,名臣健康,37.95,7.08,2.51,193979.0,691075628.81,12.61,38.55,34.08,37.9,35.44,2.52,11.46,47.57,8.39,6489072132.0,6422788662.0,0.66,0.13,21.28,6.42
192,600640,国脉文化,12.87,7.07,0.85,168598.0,210716554.0,7.32,12.93,12.05,12.05,12.02,1.33,2.12,104.84,2.57,10240606748.0,10240606748.0,-0.08,-0.16,20.62,33.37
193,603116,红蜻蜓,5.72,6.92,0.37,246592.0,141703175.0,8.97,5.89,5.41,5.41,5.35,10.76,4.28,38.94,1.03,3295868576.0,3295868576.0,0.0,0.53,8.54,11.72
194,601319,中国人保,6.65,6.91,0.43,2513519.0,1620342364.0,10.29,6.71,6.07,6.11,6.22,1.59,0.71,6.27,1.21,294089537377.0,236060081277.0,0.0,0.45,30.91,27.39
195,000558,莱茵体育,2.94,6.91,0.19,650571.0,191556262.25,6.55,3.01,2.83,2.84,2.75,3.09,5.05,147.99,3.47,3790318410.0,3788547198.0,0.0,-0.34,4.63,2.08
196,000609,中迪投资,4.83,6.86,0.31,120876.0,58098144.66,5.53,4.88,4.63,4.63,4.52,2.72,4.14,-14.09,2.64,1445452471.0,1410790580.0,-0.41,0.0,-17.01,-25.69
197,300301,*ST长方,2.03,6.84,0.13,313899.0,63955610.0,4.74,2.08,1.99,2.04,1.9,1.42,3.97,-21.52,9.25,1603920801.0,1603917756.0,-0.49,-0.49,7.98,9.73
198,603683,晶华新材,9.42,6.8,0.6,69381.0,64487156.0,7.71,9.5,8.82,8.9,8.82,3.04,3.23,61.87,2.1,2045598970.0,2022741151.0,-0.11,-0.11,3.97,18.64
199,300017,网宿科技,9.61,6.78,0.61,4504754.0,4168772867.86,10.44,9.77,8.83,9.03,9.0,1.13,19.85,61.72,2.56,23421786787.0,21813302120.0,0.1,0.21,59.11,72.22
200,000596,古井贡酒,292.28,6.77,18.54,46367.0,1352883182.78,5.51,298.08,283.0,285.82,273.74,3.49,1.13,24.61,7.7,154499208000.0,119425608000.0,0.3,-0.1,3.73,9.51
201,601998,中信银行,6.94,6.77,0.44,766119.0,519600382.0,8.46,6.97,6.42,6.42,6.5,1.05,0.22,4.43,0.6,339607814980.0,236325603919.0,-0.14,0.29,39.64,39.36
202,300836,佰奥智能,25.2,6.73,1.59,16399.0,40775176.5,9.32,25.55,23.35,23.65,23.61,3.67,4.24,99.38,2.96,1613617387.0,974301073.0,-0.08,-0.08,6.92,25.56
203,300591,万里马,6.05,6.7,0.38,120991.0,71092116.23,8.11,6.06,5.6,5.7,5.67,1.7,3.93,-69.02,4.49,2454326351.0,1863428145.0,-0.17,0.0,14.37,26.57
204,002867,周大生,18.05,6.68,1.13,335077.0,609367915.22,6.32,18.58,17.51,17.51,16.92,3.28,3.09,13.53,3.09,19781469083.0,19558577828.0,0.39,0.17,22.29,28.65
205,603863,松炀资源,17.58,6.61,1.09,83177.0,141870512.0,8.85,17.69,16.23,16.49,16.49,1.48,4.06,-34.57,4.13,3597747000.0,3597747000.0,0.23,0.11,31.49,36.81
206,600731,湖南海利,8.44,6.57,0.52,192614.0,160655002.0,6.69,8.5,7.97,8.01,7.92,3.0,4.18,13.82,1.67,4715785991.0,3891091149.0,-0.12,0.12,-0.12,13.14
207,002615,哈尔斯,6.98,6.56,0.43,109532.0,74145576.15,8.09,7.02,6.49,6.51,6.55,0.97,3.82,228.17,2.32,3258974089.0,1999400807.0,0.0,0.29,-8.16,15.95
208,601336,新华保险,41.4,6.56,2.55,595593.0,2385471780.0,10.58,41.68,37.57,37.97,38.85,2.1,2.86,4.67,1.06,129149229240.0,86337188676.0,0.0,0.22,35.96,37.63
209,601668,中国建筑,7.0,6.54,0.43,8135428.0,5552954790.0,8.98,7.04,6.45,6.5,6.57,2.12,1.97,4.98,0.75,293541029908.0,289242733108.0,0.0,-0.14,29.39,28.91
210,003020,立方制药,51.45,6.5,3.14,17385.0,87606931.46,8.78,52.07,47.83,48.26,48.31,1.36,3.42,23.82,4.06,6300927150.0,2617344592.0,-0.06,0.53,31.86,59.29
211,002345,潮宏基,8.2,6.49,0.5,355036.0,286472524.8,8.96,8.35,7.66,7.67,7.7,2.38,4.09,14.68,1.98,7285804197.0,7114970793.0,0.0,-0.24,34.65,55.89
212,002675,东诚药业,16.11,6.48,0.98,168882.0,272241099.86,8.06,16.52,15.3,15.6,15.13,1.59,2.29,66.28,2.77,13284236808.0,11885317209.0,-0.19,-0.12,-17.6,-2.72
213,002599,盛通股份,7.24,6.47,0.44,841307.0,606424510.96,11.47,7.48,6.7,6.7,6.8,1.55,21.31,-39.91,2.72,3892127831.0,2858641535.0,0.56,0.42,29.75,40.31
214,601877,正泰电器,27.73,6.45,1.68,442443.0,1228759739.0,3.49,28.05,27.14,27.25,26.05,3.07,2.06,12.4,1.59,59618766569.0,59618766569.0,0.0,0.0,-11.72,0.11
215,300766,每日互动,20.5,6.44,1.24,336600.0,647559127.85,14.23,20.6,17.86,19.5,19.26,1.05,9.26,1239.79,4.86,8202050000.0,7454001023.0,0.05,0.1,65.19,95.24
216,000065,北方国际,19.31,6.39,1.16,930102.0,1707906816.62,14.16,19.77,17.2,17.8,18.15,1.74,10.27,24.94,2.5,19343830792.0,17481891346.0,0.26,0.63,96.04,134.06
217,002833,弘亚数控,17.66,6.39,1.06,71881.0,126422415.68,5.84,17.95,16.98,16.98,16.6,2.2,2.81,15.27,2.98,7491902736.0,4509819578.0,0.06,0.06,17.65,43.23
218,600572,康恩贝,7.36,6.36,0.44,807706.0,586899108.0,8.09,7.44,6.88,6.97,6.92,1.39,3.15,16.64,2.63,18915474668.0,18865854630.0,-0.14,-0.14,51.44,55.6
219,002851,麦格米特,31.97,6.35,1.91,113985.0,369363207.63,5.22,33.07,31.5,31.6,30.06,3.82,2.78,24.7,4.33,15907291896.0,13122281357.0,-0.09,-0.09,10.85,23.15
220,300002,神州泰岳,14.6,6.34,0.87,3200706.0,4517746130.89,9.25,14.63,13.36,14.04,13.73,1.12,17.59,40.18,5.68,28631942966.0,26560232940.0,0.55,1.11,171.88,236.41
221,600959,江苏有线,3.86,6.34,0.23,1852449.0,699512138.0,7.99,3.88,3.59,3.6,3.63,1.2,3.7,51.41,0.87,19302770268.0,19302770268.0,-0.26,-0.26,25.73,29.97
222,600635,大众公用,3.2,6.31,0.19,565728.0,179497194.0,5.65,3.22,3.05,3.05,3.01,5.15,2.34,9.09,1.11,9447790960.0,7740133360.0,0.0,0.0,2.56,8.11
223,601611,中国核建,9.28,6.3,0.55,682869.0,628592031.0,7.79,9.48,8.8,8.81,8.73,4.12,2.59,13.78,1.58,28020696875.0,24430893289.0,0.0,0.11,17.47,22.11
224,002425,凯撒文化,6.92,6.3,0.41,1262317.0,838402756.69,7.37,6.93,6.45,6.52,6.51,1.52,13.2,-72.76,1.53,6620122257.0,6615422414.0,0.0,1.02,34.37,45.68
225,601328,交通银行,5.92,6.28,0.35,3735306.0,2170047480.0,6.82,5.96,5.58,5.59,5.57,2.42,0.95,4.46,0.5,439635341738.0,232365114969.0,0.34,0.34,22.31,24.89
226,600285,羚锐制药,17.76,6.28,1.05,182528.0,320643720.0,7.6,17.88,16.61,16.65,16.71,1.77,3.26,17.46,3.73,10075242317.0,9933764736.0,-0.06,-0.22,29.35,36.2
227,603322,超讯通信,31.82,6.28,1.88,167930.0,524789531.0,10.02,32.25,29.25,30.95,29.94,0.89,10.79,-62.9,24.22,5018618580.0,4953896700.0,-0.03,-0.53,87.62,95.21
228,600880,博瑞传播,7.11,6.28,0.42,1333040.0,919169372.0,9.12,7.27,6.66,6.83,6.69,1.69,12.2,213.76,2.58,7773591174.0,7771444544.0,0.28,0.0,24.74,31.91
229,603096,新经典,25.46,6.26,1.5,121054.0,301623408.0,7.6,25.7,23.88,23.91,23.96,1.47,7.45,22.97,2.05,4137341274.0,4137341274.0,0.08,0.2,24.07,28.07
230,688096,京源环保,13.6,6.25,0.8,32390.0,43579830.0,6.8,13.7,12.83,12.9,12.8,5.53,3.0,79.81,1.79,1468740731.0,1468740731.0,0.0,0.15,5.34,12.68
231,601010,文峰股份,2.55,6.25,0.15,353327.0,89799347.0,4.58,2.58,2.47,2.48,2.4,4.83,1.91,13.67,1.06,4712400000.0,4712400000.0,-0.39,-0.39,-5.56,-11.76
232,002638,勤上股份,2.89,6.25,0.17,977160.0,281837546.2,7.72,2.98,2.77,2.78,2.72,2.31,8.84,8.05,1.53,4180371446.0,3195835738.0,0.0,0.0,14.68,27.88
233,603357,设计总院,12.29,6.22,0.72,209865.0,249988868.0,7.78,12.31,11.41,11.5,11.57,1.71,4.62,11.62,1.76,5746513686.0,5586329758.0,0.0,0.0,25.79,35.35
234,600637,东方明珠,8.74,6.2,0.51,1185873.0,1030550984.0,7.65,9.0,8.37,8.38,8.23,2.09,3.47,29.36,1.0,29842731757.0,29842731757.0,-0.11,-0.23,29.29,31.43
235,600977,中国电影,17.15,6.19,1.0,760084.0,1261507285.0,14.12,17.68,15.4,15.81,16.15,1.64,4.07,44.06,2.91,32019050000.0,32019050000.0,-0.17,-0.41,35.25,26.1
236,830799,艾融软件,8.27,6.16,0.48,28979.0,23500817.49,11.42,8.5,7.61,7.86,7.79,2.19,2.47,65.95,4.82,1742393895.0,971147250.0,-0.36,-0.36,21.08,35.57
237,836270,天铭科技,14.18,6.14,0.82,3448.0,4846367.65,7.26,14.36,13.39,13.4,13.36,10.58,3.1,13.14,1.62,618106200.0,157477408.0,0.0,0.0,-0.35,8.99
238,002314,南山控股,3.46,6.13,0.2,475711.0,164249676.07,4.6,3.5,3.35,3.38,3.26,3.3,3.56,25.56,0.91,9368927495.0,4629927340.0,0.0,0.0,-6.74,-9.42
239,600826,兰生股份,10.9,6.13,0.63,118377.0,126766465.0,7.5,10.99,10.22,10.33,10.27,2.16,2.84,-162.86,1.64,5807095500.0,4550558683.0,-0.46,-0.55,15.1,18.61
240,600858,银座股份,5.73,6.11,0.33,299287.0,171397494.0,4.44,5.84,5.6,5.7,5.4,5.47,5.78,7.98,1.24,2979981555.0,2965550206.0,-0.17,-0.35,1.96,-11.44
241,301205,联特科技,137.75,6.11,7.93,79643.0,1098267393.02,8.09,142.5,132.0,132.02,129.82,1.13,44.2,93.73,6.91,9929020000.0,2482255000.0,-0.08,-0.14,226.89,263.55
242,300399,天利科技,13.9,6.11,0.8,103729.0,140130483.63,8.93,13.97,12.8,12.98,13.1,1.49,5.33,97.91,5.56,2746640000.0,2705706835.0,-0.14,0.0,14.4,36.81
243,300664,鹏鹞环保,5.75,6.09,0.33,327018.0,186354943.0,4.06,5.81,5.59,5.6,5.42,6.52,4.64,17.19,1.06,4583700084.0,4050655350.0,0.0,0.0,6.68,11.65
244,601989,中国重工,4.88,6.09,0.28,4795308.0,2316235365.0,8.48,4.95,4.56,4.56,4.6,1.18,2.17,418.8,1.33,111273932381.0,107768960016.0,0.21,0.41,35.56,39.83
245,600981,汇鸿集团,2.97,6.07,0.17,727201.0,214197310.0,7.86,3.03,2.81,2.82,2.8,1.46,3.24,16.76,1.3,6660026580.0,6660026580.0,0.0,0.0,6.45,2.77
246,603861,白云电器,8.24,6.05,0.47,95701.0,78619950.0,7.98,8.41,7.79,7.87,7.77,2.27,2.26,25.68,1.32,3592419292.0,3494021521.0,0.0,-0.24,-0.96,10.31
247,600012,皖通高速,10.05,6.01,0.57,251173.0,247570221.0,6.96,10.13,9.47,9.5,9.48,2.03,2.15,9.07,1.35,16669030500.0,11714280000.0,0.0,0.2,30.01,37.48
248,600033,福建高速,3.36,5.99,0.19,912809.0,301400181.0,8.52,3.4,3.13,3.13,3.17,4.75,3.33,9.96,0.84,9221184000.0,9221184000.0,0.6,0.0,15.86,15.86
249,300740,水羊股份,15.41,5.98,0.87,198309.0,298599717.91,8.39,15.63,14.41,14.6,14.54,2.34,5.57,28.77,3.33,6000401523.0,5485486636.0,0.0,0.13,13.81,1.92
250,002973,侨银股份,11.87,5.98,0.67,49443.0,57776869.04,5.98,11.91,11.24,11.29,11.2,4.0,2.42,11.42,2.43,4850852957.0,2429480855.0,-0.08,0.0,4.86,11.35
251,002092,中泰化学,6.93,5.96,0.39,428615.0,291644649.94,7.65,6.96,6.46,6.5,6.54,1.09,1.66,-14.0,0.71,18023679253.0,17848484813.0,0.0,0.0,-15.28,-7.1
252,000679,大连友谊,5.16,5.95,0.29,87736.0,45157256.74,9.65,5.35,4.88,4.91,4.87,2.1,2.46,-52.22,5.1,1839024000.0,1839024000.0,-0.39,0.0,-10.42,-28.13
253,601077,渝农商行,4.1,5.94,0.23,2482819.0,999295239.0,6.46,4.11,3.86,3.87,3.87,3.19,2.81,2.95,0.42,46563700000.0,36221234028.0,0.0,0.0,14.53,16.15
254,600696,岩石股份,26.92,5.94,1.51,35436.0,94524147.0,5.82,27.36,25.88,26.0,25.41,1.68,1.06,72.53,16.47,9003917083.0,9003917083.0,-0.15,-0.15,2.24,8.2
255,300043,星辉娱乐,5.35,5.94,0.3,2130608.0,1080400940.16,14.46,5.51,4.78,5.07,5.05,0.85,22.72,-40.17,3.66,6656461445.0,5016953410.0,0.0,0.0,68.24,80.13
256,600633,浙数文化,14.67,5.92,0.82,796948.0,1115273116.0,11.99,14.94,13.28,13.72,13.85,1.08,6.3,17.13,1.94,18568266772.0,18568266772.0,-0.07,-0.14,52.81,79.12
257,600469,风神股份,5.56,5.9,0.31,225362.0,125924959.0,6.29,5.76,5.43,5.43,5.25,3.76,4.02,19.88,1.36,4055746843.0,3117641614.0,-0.36,-0.18,1.65,18.55
258,002397,梦洁股份,3.96,5.88,0.22,230910.0,90556221.2,5.88,4.0,3.78,3.78,3.74,2.17,4.01,68.48,2.59,2984974514.0,2277935289.0,-0.25,0.25,-27.34,-12.39
259,002327,富安娜,9.01,5.88,0.5,125911.0,111748228.37,7.05,9.06,8.46,8.48,8.51,1.93,2.6,16.83,1.93,7473425833.0,4363547181.0,0.11,0.33,23.59,27.44
260,603108,润达医疗,13.72,5.86,0.76,308732.0,419384377.0,6.17,13.8,13.0,13.03,12.96,1.52,5.33,24.53,2.06,7951353641.0,7951353641.0,0.15,-0.07,18.28,35.71
261,605488,福莱新材,15.9,5.86,0.88,54038.0,83528919.0,7.92,15.93,14.74,14.9,15.02,1.33,12.42,48.53,2.65,2810554358.0,691650000.0,0.0,0.06,7.14,19.01
262,002181,粤 传 媒,7.06,5.85,0.39,1145909.0,787917266.99,10.94,7.24,6.51,6.69,6.67,1.1,10.1,-227.39,1.83,8197070708.0,8009305052.0,0.0,0.28,28.36,29.3
263,600377,宁沪高速,9.42,5.84,0.52,216634.0,201239289.0,5.62,9.5,9.0,9.11,8.9,2.96,0.57,9.67,1.43,47455581450.0,35816563869.0,-0.11,-0.11,14.32,14.6
264,600738,丽尚国潮,5.62,5.84,0.31,456084.0,251079120.0,6.4,5.66,5.32,5.34,5.31,1.46,6.0,43.6,2.21,4278704026.0,4274944022.0,0.0,-0.18,-20.62,-21.94
265,000521,长虹美菱,7.63,5.83,0.42,794926.0,592083363.6,6.1,7.67,7.23,7.3,7.21,0.97,9.08,16.03,1.48,7858317945.0,6682421213.0,0.0,0.26,56.03,81.24
266,300420,五洋停车,3.09,5.82,0.17,402626.0,123567958.32,7.19,3.13,2.92,2.93,2.92,2.15,3.95,101.27,1.42,3449625203.0,3148798535.0,-0.32,-0.32,-1.28,14.87
267,002739,万达电影,15.1,5.82,0.83,1004163.0,1488782563.56,7.36,15.26,14.21,14.3,14.27,3.03,4.76,26.07,4.48,32908469031.0,31827751793.0,0.07,0.0,9.58,7.86
268,688165,埃夫特-U,9.68,5.79,0.53,49082.0,46883031.0,6.99,9.74,9.1,9.27,9.15,2.03,1.51,-31.12,2.94,5050830400.0,3141111116.0,-0.21,0.0,2.98,25.71
269,430139,华岭股份,10.07,5.78,0.55,6093.0,6079202.48,5.25,10.25,9.75,9.76,9.52,1.24,0.49,38.36,2.57,2686676000.0,1254542915.0,0.1,0.0,-4.1,5.33
270,002441,众业达,10.62,5.78,0.58,444105.0,465736414.18,5.38,10.74,10.2,10.27,10.04,5.46,11.13,8.57,1.24,5783053128.0,4236633722.0,0.0,0.09,-13.38,27.95
271,002956,西麦食品,17.08,5.76,0.93,96116.0,162134624.83,6.13,17.42,16.43,16.64,16.15,1.5,4.33,24.28,2.63,3813582587.0,3791008480.0,0.0,0.12,14.94,14.86
272,600410,华胜天成,6.98,5.76,0.38,825930.0,572159182.0,6.67,7.11,6.67,6.75,6.6,3.42,7.53,31.18,1.69,7653532887.0,7653532887.0,0.0,0.14,21.82,42.74
273,002905,金逸影视,9.74,5.75,0.53,194351.0,186254412.16,6.84,9.84,9.21,9.39,9.21,2.76,5.56,44.84,22.44,3665356800.0,3403545600.0,0.0,0.1,12.73,-4.32
