序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
3549,600395,盘江股份,6.74,-0.59,-0.04,94487.0,63569086.0,1.62,6.78,6.67,6.75,6.78,1.3,0.44,10.32,1.2,14468251786.0,14468251786.0,0.15,0.15,-4.13,0.3
3550,600459,贵研铂业,16.65,-0.6,-0.1,40337.0,67489217.0,2.27,16.95,16.57,16.95,16.75,0.9,0.55,20.09,2.07,12671775374.0,12303204896.0,0.12,0.3,-1.89,5.78
3551,603300,华铁应急,8.3,-0.6,-0.05,78448.0,65883592.0,4.31,8.6,8.24,8.35,8.35,1.54,0.62,20.53,2.43,11527036522.0,10489536522.0,-0.12,0.0,10.37,30.91
3552,300498,温氏股份,19.66,-0.61,-0.12,101516.0,199159889.25,1.52,19.79,19.49,19.61,19.78,0.81,0.19,-11.72,3.67,128854414006.0,105173936575.0,0.0,0.0,-3.44,0.15
3553,300757,罗博特科,57.1,-0.61,-0.35,12536.0,73446008.24,5.66,59.97,56.72,58.52,57.45,1.14,1.21,372.47,7.21,6311316446.0,5938400000.0,-0.21,-0.19,-6.97,8.99
3554,002860,星帅尔,13.05,-0.61,-0.08,20949.0,27549585.05,2.13,13.28,13.0,13.1,13.13,1.22,0.96,22.21,2.8,4002781047.0,2861423571.0,0.08,0.23,-10.19,0.38
3555,603698,航天工程,14.68,-0.61,-0.09,18570.0,27447726.0,1.69,14.89,14.64,14.75,14.77,1.35,0.35,59.29,2.48,7868333200.0,7868333200.0,-0.07,-0.14,-1.81,22.74
3556,300675,建科院,14.66,-0.61,-0.09,10433.0,15309008.0,2.03,14.81,14.51,14.76,14.75,1.0,0.71,-13.96,3.82,2150133822.0,2150133822.0,-0.07,-0.14,-6.98,2.95
3557,603866,桃李面包,11.39,-0.61,-0.07,52733.0,60396696.0,2.53,11.59,11.3,11.38,11.46,1.35,0.33,32.83,3.93,18220801175.0,18220801175.0,-0.09,0.0,-18.29,-8.88
3558,000695,滨海能源,14.64,-0.61,-0.09,7037.0,10274265.0,1.56,14.75,14.52,14.72,14.73,0.91,0.32,-34.39,18.3,3252239971.0,3246000403.0,0.34,0.34,3.83,-1.74
3559,600685,中船防务,27.65,-0.61,-0.17,226520.0,633724777.0,6.79,28.7,26.81,27.1,27.82,1.46,2.76,-366.42,2.54,39083451352.0,22712682755.0,0.0,-0.54,18.42,33.19
3560,600521,华海药业,19.46,-0.61,-0.12,74815.0,146964288.0,3.78,20.1,19.36,19.57,19.58,1.21,0.51,41.73,3.85,28868425193.0,28306771841.0,-0.05,-0.05,-10.57,-10.98
3561,600327,大东方,4.86,-0.61,-0.03,51806.0,25207007.0,1.02,4.89,4.84,4.87,4.89,0.92,0.59,41.75,1.33,4300028457.0,4300028457.0,0.21,0.0,2.53,-0.61
3562,300258,精锻科技,9.7,-0.61,-0.06,23672.0,23132486.0,1.84,9.85,9.67,9.75,9.76,0.83,0.51,25.33,1.38,4673176304.0,4497856642.0,0.0,0.21,-24.81,-16.6
3563,002866,传艺科技,27.48,-0.61,-0.17,41716.0,115189863.9,2.82,28.05,27.27,27.33,27.65,0.95,2.31,77.1,3.82,7956071595.0,4962689622.0,0.22,0.7,-36.03,-39.96
3564,002125,湘潭电化,11.29,-0.62,-0.07,44177.0,50205163.81,1.76,11.45,11.25,11.33,11.36,1.05,0.74,43.93,2.79,7106848540.0,6697790581.0,0.09,0.18,-34.25,-16.25
3565,600343,航天动力,9.63,-0.62,-0.06,30590.0,29507084.0,2.17,9.71,9.5,9.67,9.69,1.4,0.48,-125.92,3.32,6145927131.0,6145927131.0,0.1,0.1,-1.53,10.06
3566,603115,海星股份,14.4,-0.62,-0.09,10062.0,14639861.0,2.83,14.76,14.35,14.47,14.49,1.35,0.42,67.73,1.69,3444480000.0,3444480000.0,0.07,-0.21,-18.69,-8.22
3567,601156,东航物流,14.4,-0.62,-0.09,30666.0,44074440.0,1.24,14.45,14.27,14.31,14.49,1.18,0.38,7.51,1.6,22860800006.0,11544704006.0,0.0,-0.07,-7.04,-5.64
3568,300241,瑞丰光电,4.8,-0.62,-0.03,56787.0,27468167.58,2.07,4.89,4.79,4.85,4.83,0.98,1.0,-52.24,1.55,3291653294.0,2726372592.0,0.0,0.21,-9.43,0.63
3569,300174,元力股份,16.0,-0.62,-0.1,23384.0,37614272.68,1.86,16.25,15.95,16.1,16.1,0.89,0.65,32.07,1.98,5814717760.0,5797815392.0,0.06,0.06,-28.92,-19.84
3570,605258,协和电子,22.3,-0.62,-0.14,6842.0,15272742.0,2.58,22.65,22.07,22.07,22.44,1.54,1.81,62.17,1.69,1962400000.0,842717000.0,-0.22,-0.22,-11.05,-11.26
3571,839371,欧福蛋业,3.18,-0.63,-0.02,3915.0,1240548.34,2.19,3.22,3.15,3.2,3.2,1.52,0.89,13.26,1.27,653316804.0,139222855.0,0.0,0.0,-30.42,-33.47
3572,603268,松发股份,14.3,-0.63,-0.09,7476.0,10801939.0,2.85,14.66,14.25,14.35,14.39,1.02,0.6,-20.27,-24.13,1775613840.0,1775613840.0,0.14,0.07,-10.63,7.2
3573,603153,上海建科,20.63,-0.63,-0.13,73675.0,150369962.0,3.9,20.83,20.02,20.37,20.76,0.97,13.4,107.17,2.6,8455434617.0,1134650000.0,-0.1,-0.58,79.86,79.86
3574,300357,我武生物,46.01,-0.63,-0.29,11952.0,55386430.7,2.14,46.99,46.0,46.12,46.3,0.64,0.25,85.45,11.75,24090099840.0,21608375882.0,-0.11,-0.09,-16.51,-16.5
3575,603261,立航科技,32.94,-0.63,-0.21,2834.0,9398406.0,2.53,33.55,32.71,32.77,33.15,0.95,1.1,-115.74,2.97,2583511277.0,848339263.0,-0.03,0.0,-21.5,-4.44
3576,601857,中国石油,7.84,-0.63,-0.05,2438291.0,1891202553.0,5.96,8.02,7.55,7.59,7.89,1.96,0.15,8.22,1.02,1434884466093.0,1269469090093.0,0.26,-0.13,51.64,57.75
3577,600983,惠而浦,7.84,-0.63,-0.05,16687.0,13234924.0,2.41,8.02,7.83,7.92,7.89,0.95,0.22,131.81,2.0,6008881760.0,6008881760.0,0.13,-0.13,3.84,13.29
3578,836675,秉扬科技,4.7,-0.63,-0.03,359.0,166837.08,2.11,4.7,4.6,4.61,4.73,0.76,0.05,12.56,1.45,809330600.0,367139889.0,0.0,0.0,-8.38,-0.42
3579,600233,圆通速递,17.19,-0.64,-0.11,82563.0,141488454.0,1.45,17.24,16.99,17.24,17.3,0.96,0.24,16.33,2.14,59162998974.0,59162998974.0,0.0,-0.06,-16.63,-14.44
3580,300305,裕兴股份,10.92,-0.64,-0.07,8747.0,9606603.0,1.82,11.08,10.88,10.98,10.99,0.85,0.38,38.4,1.64,3153213336.0,2539971459.0,0.0,-0.18,-21.44,-26.27
3581,300290,荣科科技,4.66,-0.64,-0.03,109979.0,51424829.0,3.84,4.79,4.61,4.7,4.69,1.07,1.72,-152.74,3.7,2984998272.0,2975998647.0,0.0,0.22,-9.51,3.56
3582,600178,东安动力,6.21,-0.64,-0.04,23576.0,14666386.0,2.56,6.28,6.12,6.16,6.25,1.72,0.51,-86.79,1.17,2952812151.0,2869516800.0,-0.16,-0.16,-8.41,2.81
3583,000025,特  力Ａ,17.05,-0.64,-0.11,17999.0,30950741.28,1.92,17.36,17.03,17.15,17.16,0.92,0.46,72.7,4.8,7349544356.0,6696870356.0,0.06,0.06,-14.06,-0.58
3584,300322,硕贝德,7.72,-0.64,-0.05,39830.0,30769616.0,2.83,7.87,7.65,7.76,7.77,0.85,0.9,-33.45,2.99,3595562416.0,3415618704.0,-0.13,0.13,-8.2,7.37
3585,002822,中装建设,4.63,-0.64,-0.03,80800.0,37359420.0,2.79,4.66,4.53,4.56,4.66,1.99,1.24,-53.53,0.98,3303961518.0,3012140165.0,0.0,0.0,-2.53,8.43
3586,301042,安联锐视,30.83,-0.64,-0.2,3851.0,11936193.68,2.38,31.41,30.67,31.01,31.03,0.96,0.91,247.88,1.81,2138361370.0,1304124692.0,-0.26,0.19,-19.25,-3.99
3587,002043,兔 宝 宝,10.79,-0.64,-0.07,42867.0,46345230.62,1.47,10.89,10.73,10.8,10.86,0.89,0.62,30.56,3.13,9109597328.0,7481288775.0,0.0,0.0,-22.32,-0.64
3588,300558,贝达药业,67.7,-0.65,-0.44,26621.0,183054234.7,4.8,70.94,67.67,68.2,68.14,0.99,0.64,137.47,5.78,28262518947.0,28148397192.0,-0.01,-0.01,6.0,37.41
3589,600022,山东钢铁,1.53,-0.65,-0.01,650297.0,99743393.0,1.95,1.55,1.52,1.53,1.54,2.21,0.61,-13.23,0.76,16369239818.0,16369239818.0,-0.65,0.0,-1.29,3.38
3590,688499,利元亨,96.3,-0.65,-0.63,8266.0,80020020.0,3.39,98.4,95.11,96.91,96.93,1.24,2.04,-31.8,3.59,8503710061.0,3897810777.0,-0.04,0.45,-44.66,-38.81
3591,300761,立华股份,38.2,-0.65,-0.25,7157.0,27461552.94,2.47,38.85,37.9,38.01,38.45,0.51,0.22,-11.23,2.18,17564455538.0,12285468575.0,0.18,0.21,1.33,11.53
3592,833781,瑞奇智造,6.08,-0.65,-0.04,1050.0,637693.87,0.82,6.1,6.05,6.05,6.12,1.45,0.15,96.21,1.87,711945224.0,429065837.0,0.0,0.0,-12.64,-15.56
3593,603086,先达股份,10.62,-0.65,-0.07,27081.0,29099370.0,2.43,10.86,10.6,10.7,10.69,1.39,0.88,18.56,1.48,3298709635.0,3284805082.0,0.0,0.09,-18.24,-18.87
3594,601838,成都银行,13.65,-0.66,-0.09,156959.0,214664721.0,2.4,13.84,13.51,13.62,13.74,0.94,0.42,5.05,0.89,50992799949.0,50882031864.0,-0.22,-0.29,-3.6,-10.78
3595,000408,藏格矿业,22.73,-0.66,-0.15,50378.0,115901104.95,3.8,23.47,22.6,22.96,22.88,1.31,0.32,9.76,3.57,35923289209.0,35923289209.0,0.18,0.13,-15.94,-9.12
3596,301135,瑞德智能,22.71,-0.66,-0.15,4803.0,10991836.0,2.93,23.26,22.59,23.26,22.86,0.76,1.03,81.47,1.81,2342445660.0,1058853750.0,0.18,0.26,-11.94,-0.83
3597,000768,中航西飞,25.73,-0.66,-0.17,79505.0,205595984.32,1.78,26.11,25.65,25.72,25.9,1.0,0.29,75.96,4.36,71574172027.0,71237112243.0,-0.16,-0.16,-3.63,1.1
3598,603990,麦迪科技,16.63,-0.66,-0.11,18224.0,30533594.0,2.57,16.94,16.51,16.74,16.74,0.87,0.85,-91.01,2.92,3922043779.0,3565494351.0,-0.06,-0.12,-23.96,-12.79
3599,000973,佛塑科技,4.52,-0.66,-0.03,59761.0,27024921.01,3.74,4.58,4.41,4.55,4.55,1.93,0.62,61.27,1.64,4372752733.0,4372647855.0,0.22,0.22,-5.64,2.49
3600,300886,华业香料,22.4,-0.67,-0.15,4354.0,9781404.8,1.42,22.64,22.32,22.34,22.55,2.06,1.31,247.64,3.08,1670032000.0,742428960.0,0.09,0.0,-15.28,2.8
3601,000681,视觉中国,16.4,-0.67,-0.11,521753.0,846248135.76,6.78,16.85,15.73,16.46,16.51,1.22,7.76,50.7,3.36,11489469950.0,11027812115.0,-0.36,0.18,-4.76,33.33
3602,605228,神通科技,8.94,-0.67,-0.06,20406.0,18338688.0,2.89,9.15,8.89,8.89,9.0,0.89,2.07,449.17,2.57,3798427200.0,879493822.0,-0.11,0.11,-3.25,5.42
3603,002782,可立克,14.89,-0.67,-0.1,61179.0,91838540.83,2.13,15.14,14.82,15.07,14.99,1.5,1.29,61.64,3.97,7301600560.0,7061670009.0,0.13,0.27,-26.29,-13.53
3604,603703,盛洋科技,14.72,-0.67,-0.1,11003.0,16247000.0,1.42,14.9,14.69,14.8,14.82,0.82,0.37,206.87,5.21,4395539200.0,4395539200.0,-0.07,0.14,-7.36,3.37
3605,300909,汇创达,27.92,-0.68,-0.19,5717.0,16086521.0,3.2,28.63,27.73,28.36,28.11,0.86,0.94,114.71,2.71,4645640768.0,1691768733.0,0.07,0.07,-23.76,-6.31
3606,301280,珠城科技,51.37,-0.68,-0.35,3200.0,16514143.94,2.15,52.12,51.01,51.68,51.72,1.06,2.07,24.12,2.06,3345902758.0,793723572.0,0.04,0.06,2.8,7.58
3607,603333,尚纬股份,5.86,-0.68,-0.04,20833.0,12208223.0,2.2,5.91,5.78,5.8,5.9,0.74,0.34,522.09,1.73,3642151654.0,3642151654.0,0.0,0.0,1.38,11.83
3608,600096,云天化,19.0,-0.68,-0.13,101624.0,193673990.0,1.93,19.23,18.86,18.94,19.13,0.83,0.58,5.54,1.94,34852246193.0,33142246193.0,-0.05,0.16,-16.52,-9.7
3609,872895,花溪科技,5.82,-0.68,-0.04,974.0,566650.21,0.85,5.85,5.8,5.84,5.86,0.79,0.62,49.52,1.53,328969680.0,91952508.0,0.0,0.0,-45.96,-45.96
3610,688369,致远互联,73.49,-0.69,-0.51,5283.0,38519914.0,3.77,74.7,71.91,74.44,74.0,0.6,0.68,-34.94,4.03,5678402024.0,5678402024.0,0.41,0.93,-16.14,6.74
3611,002931,锋龙股份,10.08,-0.69,-0.07,8758.0,8874401.0,2.17,10.25,10.03,10.2,10.15,1.11,0.48,591.86,3.07,2007657641.0,1821214544.0,0.0,0.1,-15.01,0.7
3612,002213,大为股份,12.92,-0.69,-0.09,17087.0,22221585.0,1.84,13.14,12.9,13.0,13.01,0.85,0.83,936.79,4.53,3049120000.0,2661520000.0,0.0,-0.08,-24.31,-19.45
3613,603016,新宏泰,24.4,-0.69,-0.17,12200.0,30181225.0,3.58,25.24,24.36,24.57,24.57,1.1,0.82,61.07,4.39,3615104000.0,3615104000.0,-0.33,-0.25,11.57,28.69
3614,603190,亚通精工,27.27,-0.69,-0.19,6443.0,17745666.0,2.04,27.79,27.23,27.52,27.46,0.77,2.15,14.99,1.64,3272400000.0,818100000.0,0.11,0.15,-6.26,-6.26
3615,688305,科德数控,95.84,-0.69,-0.67,10634.0,103388962.0,4.74,99.88,95.31,97.23,96.51,1.0,2.04,83.04,8.44,8930156231.0,4987873671.0,0.09,0.2,-7.99,8.29
3616,301345,涛涛车业,47.05,-0.7,-0.33,3300.0,15572583.83,0.72,47.37,47.03,47.3,47.38,0.96,1.38,36.88,1.8,5144145880.0,1127572823.0,-0.02,-0.02,-35.94,-35.94
3617,002846,英联股份,8.5,-0.7,-0.06,16077.0,13772362.0,1.64,8.63,8.49,8.52,8.56,0.87,0.72,-181.0,3.63,2706760791.0,1894608826.0,0.0,-0.12,-14.57,-10.62
3618,300484,蓝海华腾,12.66,-0.71,-0.09,23108.0,29559996.86,2.51,12.95,12.63,12.86,12.75,0.84,1.44,61.12,3.83,2641077294.0,2027787053.0,0.16,0.24,2.76,20.57
3619,600123,兰花科创,12.62,-0.71,-0.09,85072.0,106859650.0,2.91,12.73,12.36,12.57,12.71,1.37,0.74,4.66,0.88,14417088000.0,14417088000.0,0.0,-0.08,-10.81,-5.4
3620,831195,三祥科技,7.0,-0.71,-0.05,3809.0,2679536.25,4.54,7.28,6.96,7.05,7.05,12.06,1.05,7.45,1.09,686210000.0,254681000.0,0.0,0.0,-11.84,-10.37
3621,603260,合盛硅业,72.71,-0.71,-0.52,12817.0,93656594.0,1.88,73.93,72.55,73.23,73.23,0.73,0.12,21.43,2.7,85958266680.0,78102579104.0,-0.03,0.08,-22.02,-12.33
3622,600963,岳阳林纸,6.97,-0.71,-0.05,95034.0,66630692.0,1.99,7.09,6.95,7.04,7.02,0.95,0.54,35.93,1.35,12575365370.0,12302420546.0,0.0,-0.14,5.93,27.89
3623,002610,爱康科技,2.78,-0.71,-0.02,360664.0,100664805.08,1.79,2.82,2.77,2.77,2.8,0.94,0.81,95.52,4.31,12453100414.0,12439113867.0,0.36,0.0,-6.08,-2.46
3624,002331,皖通科技,6.94,-0.72,-0.05,35078.0,24401563.4,2.72,7.08,6.89,6.91,6.99,0.98,0.9,-22.26,1.65,2847106886.0,2701822900.0,0.0,0.14,-8.44,8.1
3625,001300,三柏硕,12.48,-0.72,-0.09,6441.0,8084592.88,1.83,12.65,12.42,12.5,12.57,0.84,1.06,198.83,2.78,3042323407.0,760580858.0,0.08,-0.08,-19.17,-19.48
3626,301193,家联科技,17.97,-0.72,-0.13,5715.0,10373723.2,2.38,18.33,17.9,17.9,18.1,1.07,0.63,46.94,2.31,3450240000.0,1638864000.0,0.22,0.11,-20.13,-12.38
3627,000551,创元科技,9.67,-0.72,-0.07,31580.0,30617214.46,2.16,9.79,9.58,9.72,9.74,1.81,0.79,25.41,1.69,3906533064.0,3868777516.0,0.21,0.21,-2.52,12.84
3628,300707,威唐工业,13.74,-0.72,-0.1,14643.0,20372634.0,3.11,14.07,13.64,13.84,13.84,0.91,1.18,-142.57,2.79,2157053249.0,1699410191.0,0.0,0.0,-23.67,-11.01
3629,300786,国林科技,17.84,-0.72,-0.13,41006.0,74341124.88,5.62,18.68,17.67,18.05,17.97,0.63,2.99,547.18,2.62,3282843281.0,2446331301.0,0.51,0.56,3.42,15.92
3630,002632,道明光学,6.85,-0.72,-0.05,39000.0,26858012.4,1.3,6.93,6.84,6.85,6.9,0.86,0.66,29.78,1.8,4278503767.0,4030802273.0,0.0,0.15,-9.87,7.37
3631,003027,同兴环保,21.91,-0.72,-0.16,9400.0,20693672.0,1.86,22.16,21.75,21.8,22.07,0.74,1.41,26.91,1.68,2901300290.0,1461587617.0,-0.05,-0.09,-30.62,-10.35
3632,605222,起帆电缆,20.49,-0.73,-0.15,15048.0,30977367.0,1.6,20.75,20.42,20.61,20.64,1.44,1.41,13.88,2.07,8567607869.0,2194131899.0,-0.05,0.1,-26.06,-24.78
3633,301075,多瑞医药,25.93,-0.73,-0.19,7512.0,19478117.44,2.49,26.35,25.7,26.13,26.12,0.65,2.74,-214.54,2.74,2074400000.0,711097293.0,0.04,0.19,-12.63,-19.82
3634,688608,恒玄科技,122.58,-0.73,-0.9,8306.0,101030495.0,4.29,124.68,119.38,123.0,123.48,0.69,1.05,-4828.13,2.46,14709600000.0,9727925510.0,-0.27,0.06,-10.64,7.53
3635,873169,七丰精工,5.44,-0.73,-0.04,967.0,525745.95,2.01,5.52,5.41,5.52,5.48,0.8,0.2,20.92,1.48,456965930.0,260516106.0,0.0,0.0,-18.93,-8.57
3636,871857,泓禧科技,8.14,-0.73,-0.06,18.0,14732.0,1.71,8.26,8.12,8.12,8.2,0.12,0.01,30.52,1.63,602418217.0,181898491.0,0.0,-1.33,-6.65,-6.44
3637,300953,震裕科技,75.91,-0.73,-0.56,2696.0,20655142.0,2.77,78.0,75.88,78.0,76.47,0.65,0.59,123.66,3.23,7802246144.0,3459977800.0,0.0,-0.01,-15.23,-8.15
3638,600815,厦工股份,2.71,-0.73,-0.02,75253.0,20440369.0,2.56,2.76,2.69,2.71,2.73,0.93,0.42,-130.22,3.22,4807796041.0,4807796041.0,0.0,0.37,-6.87,1.88
3639,002106,莱宝高科,8.13,-0.73,-0.06,59145.0,48014086.0,1.1,8.17,8.08,8.12,8.19,1.79,0.84,66.96,1.15,5738285381.0,5724608672.0,0.25,0.12,-4.58,5.86
3640,688392,骄成超声,104.21,-0.73,-0.77,1634.0,17147141.0,2.62,106.59,103.84,104.44,104.98,0.48,0.9,69.46,4.79,8545220000.0,1901535814.0,-0.09,-0.11,-28.62,-27.99
3641,002091,江苏国泰,8.12,-0.73,-0.06,56512.0,46095201.6,1.1,8.2,8.11,8.18,8.18,1.44,0.36,10.58,0.95,13216102159.0,12773698242.0,-0.12,0.0,-7.94,-4.47
3642,300806,斯迪克,23.0,-0.73,-0.17,8478.0,19414578.68,8.76,23.55,21.52,23.55,23.17,0.67,0.49,92.22,3.42,7452308246.0,3942834248.0,0.22,0.17,-15.47,-1.92
3643,688247,宣泰医药,16.21,-0.73,-0.12,39603.0,64042968.0,4.84,16.58,15.79,16.3,16.33,0.76,8.83,238.08,6.2,7348641400.0,726686195.0,0.0,0.0,-3.05,-3.22
3644,301263,泰恩康,33.75,-0.74,-0.25,6448.0,21822687.98,2.71,34.37,33.45,33.85,34.0,0.47,0.51,38.37,4.19,7978078125.0,4293799470.0,0.24,0.3,-15.03,3.85
3645,688220,翱捷科技-U,65.89,-0.74,-0.49,12539.0,82660770.0,1.93,66.78,65.5,66.2,66.38,0.85,0.56,-35.21,3.8,27561845576.0,14744255904.0,0.15,0.47,11.83,8.57
3646,688468,科美诊断,10.74,-0.74,-0.08,18022.0,19366583.0,3.51,10.98,10.6,10.98,10.82,1.0,0.66,30.91,3.04,4306740000.0,2953499936.0,-0.09,0.0,-17.83,13.41
3647,300007,汉威科技,14.73,-0.74,-0.11,37452.0,55433031.92,3.37,15.1,14.6,14.9,14.84,0.65,1.33,85.32,1.73,4805997681.0,4153980079.0,0.41,0.61,-22.8,-12.84
3648,300112,万讯自控,9.35,-0.74,-0.07,46230.0,43584801.0,2.12,9.52,9.32,9.48,9.42,1.36,1.96,-324.05,2.35,2672275058.0,2200545389.0,0.21,0.11,-15.38,2.97
3649,688072,拓荆科技,409.42,-0.74,-3.07,18378.0,731121878.0,5.58,410.0,387.0,400.0,412.49,1.18,2.68,240.99,13.6,51782949068.0,28127219917.0,-0.1,0.36,66.46,88.89
3650,600028,中国石化,6.66,-0.75,-0.05,1652801.0,1083839405.0,4.77,6.72,6.4,6.56,6.71,1.42,0.17,9.93,0.99,798510074922.0,633469037166.0,0.0,-0.15,48.99,52.75
3651,833230,欧康医药,9.32,-0.75,-0.07,103.0,96077.74,1.81,9.48,9.31,9.39,9.39,0.37,0.07,31.34,1.78,704884685.0,146375549.0,0.0,0.0,-12.16,-8.0
3652,300887,谱尼测试,35.94,-0.75,-0.27,7823.0,28225124.74,1.74,36.48,35.85,36.3,36.21,0.81,0.77,278.39,2.9,10315263609.0,3665519342.0,0.0,0.03,-1.91,10.21
3653,603903,中持股份,9.31,-0.75,-0.07,11866.0,11050654.0,3.94,9.43,9.06,9.11,9.38,1.82,0.59,202.42,1.43,2377024359.0,1883447931.0,0.22,-0.11,-2.31,2.99
3654,002845,同兴达,13.27,-0.75,-0.1,28562.0,38176119.8,2.69,13.55,13.19,13.36,13.37,1.1,1.28,-16.86,1.68,4353091132.0,2971286377.0,0.23,0.45,-28.62,-2.64
3655,002134,天津普林,9.28,-0.75,-0.07,23650.0,21851473.6,2.03,9.35,9.16,9.27,9.35,1.06,0.96,81.29,5.08,2281485847.0,2281485847.0,0.22,0.22,-5.79,14.29
3656,002036,联创电子,9.27,-0.75,-0.07,217301.0,204616975.86,4.18,9.62,9.23,9.3,9.34,1.32,2.07,-14.02,2.78,9952245720.0,9738572043.0,0.0,0.32,-33.12,-25.06
3657,688697,纽威数控,23.82,-0.75,-0.18,28186.0,69263705.0,6.67,25.3,23.7,24.68,24.0,1.8,3.59,27.12,5.21,7781200794.0,1867801590.0,-0.42,-0.33,-15.41,4.43
3658,002594,比亚迪,253.94,-0.75,-1.92,74033.0,1888737162.18,2.09,257.61,252.25,255.0,255.86,0.73,0.64,44.75,6.4,739255616599.0,295780323540.0,-0.04,0.13,-13.92,-1.18
3659,831087,秋乐种业,6.61,-0.75,-0.05,14954.0,9940198.58,2.7,6.71,6.53,6.65,6.66,1.41,2.31,27.96,2.19,1091972000.0,427218181.0,-0.15,-0.15,-4.48,17.83
3660,300545,联得装备,25.06,-0.75,-0.19,121961.0,308940429.43,5.94,26.0,24.5,24.6,25.25,1.63,10.9,27.09,2.96,4454259077.0,2804875258.0,-0.24,0.04,29.38,58.31
3661,300341,麦克奥迪,11.87,-0.75,-0.09,83615.0,100358384.0,4.01,12.26,11.78,11.8,11.96,1.53,1.63,39.12,3.83,6093977711.0,6088919311.0,0.17,0.34,21.49,34.73
3662,603200,上海洗霸,19.73,-0.75,-0.15,15241.0,30316740.0,3.02,20.1,19.5,19.85,19.88,1.18,0.87,78.52,3.78,3439174813.0,3439174813.0,-0.05,0.0,-23.62,19.58
3663,300363,博腾股份,34.07,-0.76,-0.26,32293.0,110418739.65,1.78,34.58,33.97,34.01,34.33,0.73,0.65,15.29,3.24,18600687531.0,17029610705.0,0.06,0.12,-33.35,-16.6
3664,000815,美利云,11.77,-0.76,-0.09,64980.0,76738236.6,1.85,11.92,11.7,11.84,11.86,0.78,0.93,-299.0,4.36,8183245922.0,8183245922.0,0.0,0.0,-27.08,-13.33
3665,688669,聚石化学,23.49,-0.76,-0.18,3355.0,7911661.0,1.94,23.87,23.41,23.72,23.67,1.18,0.72,37.77,1.4,2192400016.0,1100232466.0,-0.47,-0.04,-1.88,9.56
3666,002001,新 和 成,16.94,-0.76,-0.13,90283.0,153170933.35,1.05,17.07,16.89,16.99,17.07,1.8,0.3,20.35,2.16,52359970611.0,51743791629.0,0.0,-0.06,-13.26,-9.65
3667,300279,和晶科技,5.19,-0.76,-0.04,34271.0,17901752.0,1.72,5.27,5.18,5.23,5.23,0.85,0.79,65.15,2.97,2493275258.0,2239670615.0,-0.19,0.0,-5.29,5.06
3668,603385,惠达卫浴,7.73,-0.77,-0.06,10463.0,8129113.0,1.8,7.84,7.7,7.76,7.79,0.97,0.28,1587.19,0.76,2964349084.0,2870577582.0,0.13,0.0,-0.77,11.38
3669,300433,蓝思科技,11.57,-0.77,-0.09,187302.0,218369974.1,2.92,11.84,11.5,11.68,11.66,0.76,0.38,222.87,1.3,57543163577.0,57393850563.0,-0.17,0.0,-13.2,9.88
3670,300595,欧普康视,32.12,-0.77,-0.25,44945.0,144873209.65,1.7,32.53,31.98,32.2,32.37,0.84,0.67,41.48,6.53,28741831580.0,21464038394.0,0.06,0.19,-13.0,-10.03
3671,300821,东岳硅材,10.27,-0.77,-0.08,23984.0,24828544.92,1.84,10.46,10.27,10.46,10.35,0.56,0.2,-44.36,2.44,12324000000.0,12324000000.0,-0.1,-0.1,-21.36,-12.07
3672,601456,国联证券,10.2,-0.78,-0.08,141410.0,144613072.0,1.75,10.32,10.14,10.2,10.28,1.41,1.43,34.83,1.67,28884086314.0,10087538003.0,-0.1,-0.1,-14.86,-9.33
3673,002280,联络互动,3.82,-0.78,-0.03,318861.0,121992181.0,3.12,3.9,3.78,3.84,3.85,0.76,1.69,-18.43,12.37,8316711759.0,7214818044.0,0.26,0.53,20.5,37.41
3674,002136,安 纳 达,11.46,-0.78,-0.09,15534.0,17886672.0,1.56,11.6,11.42,11.53,11.55,0.64,0.72,20.19,2.07,2464129200.0,2455490194.0,0.09,0.26,-25.87,-15.67
3675,301206,三元生物,30.5,-0.78,-0.24,4314.0,13228042.0,1.3,30.86,30.46,30.6,30.74,1.32,0.42,197.58,1.33,6170933850.0,3113815913.0,0.03,0.03,-18.73,-21.79
3676,600623,华谊集团,6.35,-0.78,-0.05,63033.0,40242102.0,1.25,6.43,6.35,6.37,6.4,1.6,0.34,321.74,0.62,13534704947.0,11824949445.0,-0.16,-0.31,-8.37,0.47
3677,600335,国机汽车,10.14,-0.78,-0.08,102611.0,104406377.0,1.96,10.3,10.1,10.19,10.22,0.89,0.7,38.51,1.34,15167297337.0,14772716059.0,0.0,0.1,9.39,30.67
3678,002891,中宠股份,21.5,-0.78,-0.17,12964.0,27986604.4,1.71,21.8,21.43,21.67,21.67,0.72,0.44,100.94,3.05,6323423007.0,6323176295.0,0.05,0.05,-10.75,-3.63
3679,301237,和顺科技,28.96,-0.79,-0.23,2153.0,6241513.84,1.71,29.37,28.87,29.37,29.19,1.82,0.57,239.61,1.63,2316800000.0,1096714679.0,0.0,0.0,-8.15,1.51
3680,000878,云南铜业,12.49,-0.79,-0.1,163978.0,204703762.95,1.91,12.59,12.35,12.4,12.59,1.2,0.96,13.08,1.85,25025317592.0,21228525033.0,0.0,-0.08,-4.0,6.3
